supplementary_data_3._taxa_coefficients_of_the_trained_lasso-regularized_logistic_regression_model.,unnamed:_1,unnamed:_2
181,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Neisseriaceaeg__Neisserias__Neisseria_mucosa,0
182,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Una961viruss__Helicobacter_virus_1961P,0
183,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Biseptimavirus,0
184,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Biseptimaviruss__Staphylococcus_phage_2638A,0
185,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Cecivirus,0
186,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Ceciviruss__Bacillus_virus_IEBH,0
187,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Chivirus,0
188,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Chiviruss__Providencia_phage_Redjac,0
189,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Neisseriaceaeg__Neisserias__Neisseria_macacae,0
190,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__D3112virus,0
191,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__D3112viruss__Pseudomonas_virus_D3112,0
192,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Hk578virus,0
193,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Hk578viruss__Escherichia_virus_JL1,0
194,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Pis4aviruss__Vibrio_phage_pYD38_A,0
195,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Baculoviridaeg__Betabaculoviruss__Adoxophyes_orana_granulovirus,0
196,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Rtpvirus,0
197,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sap6virus,0
198,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Enterobacteria_phage_cdtI,0
199,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Enterococcus_phage_EFAP_1,0
200,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Enterococcus_phage_EFRM31,0
201,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Geobacillus_virus_E2,0
202,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_phage_J1,0
203,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_phage_JCL1032,0
204,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_phage_LL_H,0
205,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_phage_Lc_Nu,0
206,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_phage_Lv_1,0
207,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Enterobacteria_phage_YYZ_2008,0
208,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_phage_phiGb1,0
209,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_1706,0
210,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_949,0
211,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_BK5_T,0
212,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_BM13,0
213,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_P087,0
214,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_TP901_1,0
215,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_bIL311,0
216,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_phiLC3,0
217,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactococcus_phage_r1t,0
218,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Lactobacillus_prophage_Lj965,0
219,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Enterobacteria_phage_ES18,0
220,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Enterobacter_phage_Enc34,0
221,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Corynebacterium_phage_P1201,0
222,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sap6viruss__Enterococcus_virus_BC611,0
223,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sap6viruss__Streptococcus_virus_SPQS1,0
224,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sfi11virus,0
225,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sfi11viruss__Streptococcus_phage_TP_778L,0
226,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sfi11viruss__Streptococcus_phage_TP_J34,0
227,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Sfi11viruss__Streptococcus_virus_O1205,0
228,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Acinetobacter_phage_Bphi_B1251,0
229,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Neisseriaceaeg__Morococcus,0
230,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Neisseriaceaeg__Kingellas__Kingella_oralis,0
231,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Bacillus_phage_PBC1,0
232,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Bacillus_phage_PM1,0
233,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Bacillus_phage_SPP1,0
234,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Bacillus_phage_phBC6A51,0
235,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Bacillus_phage_phBC6A52,0
236,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Bacillus_phage_phi105,0
237,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Brochothrix_phage_BL3,0
238,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Brochothrix_phage_NF5,0
239,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Clostridium_phage_PhiS63,0
240,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Clostridium_phage_phiCD38_2,0
241,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Clostridium_phage_phiCP39_O,0
242,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Siphoviridae_unclassifieds__Corynebacterium_phage_BFK20,0
243,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Siphoviridaeg__Rtpviruss__Escherichia_virus_Rtp,0
244,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Baculoviridaeg__Betabaculoviruss__Plutella_xylostella_granulovirus,0
245,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Bromoviridae,0
246,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Bromoviridaeg__Cucumovirus,0
247,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Porphyromonass__Porphyromonas_sp_oral_taxon_278,0
248,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_fusca,0
249,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_loescheii,0
250,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_pleuritidis,0
251,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_shahii,0
252,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_sp_P5_92,0
253,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Prevotellaceaeg__Prevotellas__Prevotella_sp_oral_taxon_299,0
254,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Capnocytophagas__Capnocytophaga_sp_oral_taxon_863,0
255,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Chryseobacteriums__Chryseobacterium_gambrini,0
256,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Porphyromonadaceaeg__Porphyromonass__Porphyromonas_catoniae,0
257,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Neisseriaceaeg__Eikenella,0
258,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Chryseobacteriums__Chryseobacterium_sp_VAUSW3,0
259,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Cloacibacterium,0
260,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Cloacibacteriums__Cloacibacterium_normanense,0
261,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Flavobacteriums__Flavobacterium_lindanitolerans,0
262,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Flavobacteriums__Flavobacterium_plurextorum,0
263,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Myroidess__Myroides_odoratimimus,0
264,k__Bacteriap__Bacteroidetesc__Sphingobacteriia,0
265,k__Bacteriap__Bacteroidetesc__Sphingobacteriiao__Sphingobacteriales,0
266,k__Bacteriap__Bacteroidetesc__Sphingobacteriiao__Sphingobacterialesf__Sphingobacteriaceae,0
267,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacterialesf__Flavobacteriaceaeg__Chryseobacteriums__Chryseobacterium_rhizosphaerae,0
268,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_zoogleoformans,0
269,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_sp_An322,0
270,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_reticulotermitis,0
271,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Microbacteriaceaeg__Clavibacters__Clavibacter_cf_michiganensis_LMG_26808,0
272,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Microbacteriaceaeg__Leucobacter,0
273,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Microbacteriaceaeg__Leucobacters__Leucobacter_sp_UCD_THU,0
274,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Microbacteriaceaeg__Microbacterium,0
275,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Microbacteriaceaeg__Microbacteriums__Microbacterium_laevaniformans,0
276,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Microbacteriaceaeg__Microbacteriums__Microbacterium_oxydans,0
277,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Kocurias__Kocuria_indica,0
278,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Kocurias__Kocuria_polaris,0
279,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Kocurias__Kocuria_rhizophila,0
280,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Micrococcuss__Micrococcus_lylae,0
281,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Micrococcaceaeg__Rothias__Rothia_sp,0
282,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Microlunatus,0
283,k__Bacteriap__Actinobacteriac__Actinobacteriao__Propionibacterialesf__Propionibacteriaceaeg__Microlunatuss__Microlunatus_phosphovorus,0
284,k__Bacteriap__Actinobacteriac__Actinobacteriao__Pseudonocardialesf__Pseudonocardiaceaeg__Pseudonocardia,0
285,k__Bacteriap__Actinobacteriac__Actinobacteriao__Pseudonocardialesf__Pseudonocardiaceaeg__Pseudonocardias__Pseudonocardia_ammonioxydans,0
286,k__Bacteriap__Actinobacteriac__Thermoleophilia,0
287,k__Bacteriap__Actinobacteriac__Thermoleophiliao__Thermoleophilales,0
288,k__Bacteriap__Actinobacteriac__Thermoleophiliao__Thermoleophilalesf__Thermoleophilaceae,0
289,k__Bacteriap__Actinobacteriac__Thermoleophiliao__Thermoleophilalesf__Thermoleophilaceaeg__Thermoleophilum,0
290,k__Bacteriap__Actinobacteriac__Thermoleophiliao__Thermoleophilalesf__Thermoleophilaceaeg__Thermoleophilums__Thermoleophilum_album,0
291,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidalesf__Bacteroidaceaeg__Bacteroidess__Bacteroides_graminisolvens,0
292,k__Bacteriap__Bacteroidetesc__Sphingobacteriiao__Sphingobacterialesf__Sphingobacteriaceaeg__Pedobacter,0
293,k__Bacteriap__Bacteroidetesc__Sphingobacteriiao__Sphingobacterialesf__Sphingobacteriaceaeg__Pedobacters__Pedobacter_himalayensis,0
294,k__Bacteriap__Bacteroidetesc__Sphingobacteriiao__Sphingobacterialesf__Sphingobacteriaceaeg__Sphingobacterium,0
295,k__Bacteriap__Bacteroidetesc__Sphingobacteriiao__Sphingobacterialesf__Sphingobacteriaceaeg__Sphingobacteriums__Sphingobacterium_cellulitidis,0
296,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Thermalesf__Thermaceae,0
297,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Thermalesf__Thermaceaeg__Meiothermus,0
298,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Thermalesf__Thermaceaeg__Meiothermuss__Meiothermus_silvanus,0
299,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Thermalesf__Thermaceaeg__Thermus,0
300,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Thermalesf__Thermaceaeg__Thermuss__Thermus_scotoductus,0
301,k__Bacteriap__Elusimicrobia,0
302,k__Bacteriap__Elusimicrobiac__Elusimicrobia,0
303,k__Bacteriap__Elusimicrobiac__Elusimicrobiao__Elusimicrobiales,0
304,k__Bacteriap__Elusimicrobiac__Elusimicrobiao__Elusimicrobialesf__Elusimicrobiaceae,0
305,k__Bacteriap__Elusimicrobiac__Elusimicrobiao__Elusimicrobialesf__Elusimicrobiaceaeg__Elusimicrobium,0
306,k__Bacteriap__Elusimicrobiac__Elusimicrobiao__Elusimicrobialesf__Elusimicrobiaceaeg__Elusimicrobiums__Elusimicrobium_sp_An273,0
307,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Anaerobacillus,0
308,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Anaerobacilluss__Anaerobacillus_macyae,0
309,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_altitudinis,0
310,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_aryabhattai,0
311,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_butanolivorans,0
312,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_cellulasensis,0
313,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_clausii,0
314,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_glycinifermentans,0
315,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_gobiensis,0
316,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_halodurans,0
317,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Thermales,0
318,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Dermabacteraceaeg__Brachybacteriums__Brachybacterium_nesterenkovii,0
319,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Deinococcalesf__Deinococcaceaeg__Deinococcuss__Deinococcus_wulumuqiensis,0
320,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Deinococcalesf__Deinococcaceaeg__Deinococcus,0
321,k__Bacteriap__Chloroflexic__Chloroflexia,0
322,k__Bacteriap__Chloroflexic__Chloroflexiao__Chloroflexales,0
323,k__Bacteriap__Chloroflexic__Chloroflexiao__Chloroflexalesf__Roseiflexaceae,0
324,k__Bacteriap__Chloroflexic__Chloroflexiao__Chloroflexalesf__Roseiflexaceaeg__Kouleothrix,0
325,k__Bacteriap__Chloroflexic__Chloroflexiao__Chloroflexalesf__Roseiflexaceaeg__Kouleothrixs__Kouleothrix_aurantiaca,0
326,k__Bacteriap__Coprothermobacterota,0
327,k__Bacteriap__Coprothermobacterotac__Coprothermobacteria,0
328,k__Bacteriap__Coprothermobacterotac__Coprothermobacteriao__Coprothermobacterales,0
329,k__Bacteriap__Coprothermobacterotac__Coprothermobacteriao__Coprothermobacteralesf__Coprothermobacteraceae,0
330,k__Bacteriap__Coprothermobacterotac__Coprothermobacteriao__Coprothermobacteralesf__Coprothermobacteraceaeg__Coprothermobacter,0
331,k__Bacteriap__Coprothermobacterotac__Coprothermobacteriao__Coprothermobacteralesf__Coprothermobacteraceaeg__Coprothermobacters__Coprothermobacter_proteolyticus,0
332,k__Bacteriap__Deferribacteres,0
333,k__Bacteriap__Deferribacteresc__Deferribacteres,0
334,k__Bacteriap__Deferribacteresc__Deferribactereso__Deferribacterales,0
335,k__Bacteriap__Deferribacteresc__Deferribactereso__Deferribacteralesf__Deferribacteraceae,0
336,k__Bacteriap__Deferribacteresc__Deferribactereso__Deferribacteralesf__Deferribacteraceaeg__Mucispirillum,0
337,k__Bacteriap__Deferribacteresc__Deferribactereso__Deferribacteralesf__Deferribacteraceaeg__Mucispirillums__Mucispirillum_schaedleri,0
338,k__Bacteriap__Deinococcus_Thermus,0
339,k__Bacteriap__Deinococcus_Thermusc__Deinococci,0
340,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Deinococcales,0
341,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Deinococcalesf__Deinococcaceae,0
342,k__Bacteriap__Deinococcus_Thermusc__Deinococcio__Deinococcalesf__Deinococcaceaeg__Deinococcuss__Deinococcus_swuensis,0
343,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__T7viruss__Morganella_phage_MmP1,0
344,k__Bacteriap__Actinobacteriac__Actinobacteriao__Micrococcalesf__Dermabacteraceaeg__Brachybacteriums__Brachybacterium_alimentarium,0
345,k__Bacteriap__Actinobacteriac__Actinobacteriao__Corynebacterialesf__Mycobacteriaceaeg__Mycobacteriums__Mycobacterium_tuberculosis,0
346,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Betapapillomaviruss__Betapapillomavirus_1,0
347,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Betapapillomaviruss__Betapapillomavirus_2,0
348,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Betapapillomaviruss__Betapapillomavirus_4,0
349,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Betapapillomaviruss__Betapapillomavirus_5,0
350,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Gammapapillomavirus,0
351,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Gammapapillomaviruss__Gammapapillomavirus_10,0
352,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Gammapapillomaviruss__Gammapapillomavirus_12,0
353,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Gammapapillomaviruss__Gammapapillomavirus_15,0
354,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Gammapapillomaviruss__Gammapapillomavirus_19,0
355,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Betapapillomavirus,0
356,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Papillomaviridaeg__Gammapapillomaviruss__Gammapapillomavirus_8,0
357,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Parvoviridaeg__Copiparvoviruss__Ungulate_copiparvovirus_2,0
358,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Viruses_unclassifiedf__Parvoviridaeg__Dependoparvovirus,0
